index,data
3623,247.659470
3624,247.535370
3625,247.408112
3626,247.277679
3627,247.144104
3628,247.007370
3629,246.867493
3630,246.724457
3631,246.578293
3632,246.429001
3633,246.276581
3634,246.121033
3635,245.962357
3636,245.800583
3637,245.635696
3638,245.467697
3639,245.296600
3640,245.122421
3641,244.945160
3642,244.764801
3643,244.581390
3644,244.394897
3645,244.205338
3646,244.012726
3647,243.817062
3648,243.618362
3649,243.416611
3650,243.211838
3651,243.004044
3652,242.793228
3653,242.579391
3654,242.362564
3655,242.142731
3656,241.919922
3657,241.694122
3658,241.465347
3659,241.233597
3660,240.998901
3661,240.761246
3662,240.520645
3663,240.277100
3664,240.030640
3665,239.781250
3666,239.528946
3667,239.273743
3668,239.015640
3669,238.754654
3670,238.490784
3671,238.224030
3672,237.954437
3673,237.681976
3674,237.406677
3675,237.128540
3676,236.847565
3677,236.563782
3678,236.277191
3679,235.987808
3680,235.695618
3681,235.400665
3682,235.102921
3683,234.802429
3684,234.499191
3685,234.193192
3686,233.884476
3687,233.573044
3688,233.258881
3689,232.942032
3690,232.622482
3691,232.300262
3692,231.975372
3693,231.647812
3694,231.317612
3695,230.984756
3696,230.649292
3697,230.311203
3698,229.970505
3699,229.627228
3700,229.281357
3701,228.932907
3702,228.581909
3703,228.228348
3704,227.872253
3705,227.513641
3706,227.152496
3707,226.788864
3708,226.422729
3709,226.054123
3710,225.683044
3711,225.309509
3712,224.933533
3713,224.555130
3714,224.174301
3715,223.791077
3716,223.405441
3717,223.017441
3718,222.627060
3719,222.234329
3720,221.839249
3721,221.441833
3722,221.042114
3723,220.640076
3724,220.235764
3725,219.829163
3726,219.420288
3727,219.009171
3728,218.595810
3729,218.180222
3730,217.762421
3731,217.342422
3732,216.920242
3733,216.495895
3734,216.069382
3735,215.640732
3736,215.209946
3737,214.777039
3738,214.342041
3739,213.904953
3740,213.465790
3741,213.024567
3742,212.581299
3743,212.136002
3744,211.688690
3745,211.239380
3746,210.788086
3747,210.334808
3748,209.879578
3749,209.422394
3750,208.963303
3751,208.502289
3752,208.039368
3753,207.574570
3754,207.107910
3755,206.639389
3756,206.169037
3757,205.696854
3758,205.222870
3759,204.747101
3760,204.269547
3761,203.790222
3762,203.309174
3763,202.826385
3764,202.341873
3765,201.855682
3766,201.367798
3767,200.878250
3768,200.387039
3769,199.894211
3770,199.399750
3771,198.903687
3772,198.406052
3773,197.906830
3774,197.406067
3775,196.903763
3776,196.399933
3777,195.894592
3778,195.387772
3779,194.879471
3780,194.369720
3781,193.858521
3782,193.345917
3783,192.831894
3784,192.316483
3785,191.799698
3786,191.281555
3787,190.762070
3788,190.241272
3789,189.719162
3790,189.195770
3791,188.671097
3792,188.145172
3793,187.618011
3794,187.089630
3795,186.560043
3796,186.029266
3797,185.497330
3798,184.964233
3799,184.430008
3800,183.894669
3801,183.358231
3802,182.820694
3803,182.282104
3804,181.742477
3805,181.201797
3806,180.660126
3807,180.117447
3808,179.573792
3809,179.029190
3810,178.483627
3811,177.937149
3812,177.389771
3813,176.841492
3814,176.292343
3815,175.742355
3816,175.191528
3817,174.639877
3818,174.087418
3819,173.534195
3820,172.980194
3821,172.425461
3822,171.869995
3823,171.313812
3824,170.756943
3825,170.199402
3826,169.641205
3827,169.082367
3828,168.522919
3829,167.962860
3830,167.402222
3831,166.841019
3832,166.279266
3833,165.716995
3834,165.154205
3835,164.590927
3836,164.027176
3837,163.462967
3838,162.898331
3839,162.333267
3840,161.767792
3841,161.201950
3842,160.635742
3843,160.069199
3844,159.502319
3845,158.935120
3846,158.367645
3847,157.799896
3848,157.231888
3849,156.663651
3850,156.095200
3851,155.526550
3852,154.957718
3853,154.388733
3854,153.819595
3855,153.250336
3856,152.680969
3857,152.111526
3858,151.542007
3859,150.972443
3860,150.402832
3861,149.833221
3862,149.263611
3863,148.694031
3864,148.124496
3865,147.555008
3866,146.985611
3867,146.416306
3868,145.847122
3869,145.278061
3870,144.709167
3871,144.140442
3872,143.571899
3873,143.003571
3874,142.435471
3875,141.867615
3876,141.300018
3877,140.732712
3878,140.165695
3879,139.599014
3880,139.032654
3881,138.466660
3882,137.901031
3883,137.335800
3884,136.770981
3885,136.206589
3886,135.642654
3887,135.079178
3888,134.516174
3889,133.953690
3890,133.391724
3891,132.830292
3892,132.269409
3893,131.709122
3894,131.149414
3895,130.590317
3896,130.031860
3897,129.474045
3898,128.916885
3899,128.360428
3900,127.804657
3901,127.249611
3902,126.695305
3903,126.141762
3904,125.588982
3905,125.037003
3906,124.485825
3907,123.935478
3908,123.385979
3909,122.837349
3910,122.289589
3911,121.742737
3912,121.196793
3913,120.651794
3914,120.107742
3915,119.564659
3916,119.022560
3917,118.481476
3918,117.941406
3919,117.402374
3920,116.864410
3921,116.327515
3922,115.791710
3923,115.257019
3924,114.723457
3925,114.191040
3926,113.659782
3927,113.129700
3928,112.600815
3929,112.073151
3930,111.546707
3931,111.021523
3932,110.497589
3933,109.974945
3934,109.453606
3935,108.933571
3936,108.414871
3937,107.897522
3938,107.381546
3939,106.866943
3940,106.353745
3941,105.841957
3942,105.331604
3943,104.822708
3944,104.315269
3945,103.809319
3946,103.304863
3947,102.801918
3948,102.300514
3949,101.800652
3950,101.302353
3951,100.805634
3952,100.310516
3953,99.817009
3954,99.325127
3955,98.834892
3956,98.346313
3957,97.859413
3958,97.374207
3959,96.890701
3960,96.408928
3961,95.928886
3962,95.450600
3963,94.974083
3964,94.499359
3965,94.026428
3966,93.555313
3967,93.086037
3968,92.618599
3969,92.153030
3970,91.689331
3971,91.227531
3972,90.767632
3973,90.309654
3974,89.853615
3975,89.399529
3976,88.947411
3977,88.497269
3978,88.049126
3979,87.602989
3980,87.158882
3981,86.716812
3982,86.276794
3983,85.838844
3984,85.402977
3985,84.969208
3986,84.537544
3987,84.108002
3988,83.680603
3989,83.255356
3990,82.832275
3991,82.411369
3992,81.992661
3993,81.576157
3994,81.161873
3995,80.749817
3996,80.340019
3997,79.932472
3998,79.527206
3999,79.124222
4000,78.723534
4001,78.325165
4002,77.929123
4003,77.535416
4004,77.144058
4005,76.755066
4006,76.368454
4007,75.984222
4008,75.602402
4009,75.222984
4010,74.846001
4011,74.471458
4012,74.099358
4013,73.729729
4014,73.362572
4015,72.997894
4016,72.635727
4017,72.276062
4018,71.918922
4019,71.564308
4020,71.212250
4021,70.862740
4022,70.515800
4023,70.171440
4024,69.829674
4025,69.490501
4026,69.153946
4027,68.820015
4028,68.488716
4029,68.160057
4030,67.834061
4031,67.510727
4032,67.190071
4033,66.872101
4034,66.556824
4035,66.244263
4036,65.934410
4037,65.627289
4038,65.322906
4039,65.021271
4040,64.722397
4041,64.426285
4042,64.132950
4043,63.842400
4044,63.554646
4045,63.269699
4046,62.987564
4047,62.708252
4048,62.431774
4049,62.158134
4050,61.887348
4051,61.619419
4052,61.354359
4053,61.092175
4054,60.832874
4055,60.576466
4056,60.322960
4057,60.072365
4058,59.824688
4059,59.579933
4060,59.338116
4061,59.099239
4062,58.863312
4063,58.630341
4064,58.400333
4065,58.173298
4066,57.949245
4067,57.728176
4068,57.510101
4069,57.295029
4070,57.082966
4071,56.873913
4072,56.667885
4073,56.464886
4074,56.264919
4075,56.067993
4076,55.874119
4077,55.683296
4078,55.495533
4079,55.310837
4080,55.129211
4081,54.950665
4082,54.775204
4083,54.602833
4084,54.433556
4085,54.267380
4086,54.104309
4087,53.944351
4088,53.787506
4089,53.633789
4090,53.483192
4091,53.335732
4092,53.191406
4093,53.050220
4094,52.912182
4095,52.777294
4096,52.645557
4097,52.516983
4098,52.391571
4099,52.269325
4100,52.150249
4101,52.034351
4102,51.921631
4103,51.812092
4104,51.705738
4105,51.602573
4106,51.502602
4107,51.405827
4108,51.312248
4109,51.221874
4110,51.134705
4111,51.050743
4112,50.969994
4113,50.892452
4114,50.818130
4115,50.747028
4116,50.679142
4117,50.614483
4118,50.553043
4119,50.494835
4120,50.439854
4121,50.388100
4122,50.339581
4123,50.294296
4124,50.252247
4125,50.213432
4126,50.177853
4127,50.145515
4128,50.116417
4129,50.090561
4130,50.067947
4131,50.048573
4132,50.032444
4133,50.019558
4134,50.009914
4135,50.003513
4136,50.000362
4137,50.000454
4138,50.003788
4139,50.010368
4140,50.020191
4141,50.033260
4142,50.049572
4143,50.069126
4144,50.091923
4145,50.117962
4146,50.147240
4147,50.179760
4148,50.215519
4149,50.254513
4150,50.296745
4151,50.342213
4152,50.390911
4153,50.442844
4154,50.498005
4155,50.556396
4156,50.618015
4157,50.682858
4158,50.750923
4159,50.822205
4160,50.896709
4161,50.974426
4162,51.055359
4163,51.139500
4164,51.226849
4165,51.317402
4166,51.411160
4167,51.508114
4168,51.608261
4169,51.711605
4170,51.818138
4171,51.927853
4172,52.040752
4173,52.156830
4174,52.276085
4175,52.398506
4176,52.524097
4177,52.652847
4178,52.784760
4179,52.919827
4180,53.058041
4181,53.199402
4182,53.343903
4183,53.491539
4184,53.642307
4185,53.796204
4186,53.953220
4187,54.113354
4188,54.276596
4189,54.442947
4190,54.612396
4191,54.784943
4192,54.960579
4193,55.139297
4194,55.321091
4195,55.505959
4196,55.693893
4197,55.884888
4198,56.078934
4199,56.276031
4200,56.476166
4201,56.679337
4202,56.885536
4203,57.094753
4204,57.306988
4205,57.522228
4206,57.740471
4207,57.961708
4208,58.185928
4209,58.413128
4210,58.643299
4211,58.876438
4212,59.112530
4213,59.351570
4214,59.593555
4215,59.838470
4216,60.086315
4217,60.337074
4218,60.590740
4219,60.847309
4220,61.106773
4221,61.369118
4222,61.634338
4223,61.902428
4224,62.173378
4225,62.447174
4226,62.723812
4227,63.003281
4228,63.285572
4229,63.570679
4230,63.858589
4231,64.149292
4232,64.442787
4233,64.739052
4234,65.038086
4235,65.339874
4236,65.644409
4237,65.951683
4238,66.261681
4239,66.574402
4240,66.889824
4241,67.207947
4242,67.528755
4243,67.852234
4244,68.178383
4245,68.507187
4246,68.838631
4247,69.172714
4248,69.509415
4249,69.848732
4250,70.190651
4251,70.535156
4252,70.882233
4253,71.231888
4254,71.584091
4255,71.938843
4256,72.296127
4257,72.655930
4258,73.018242
4259,73.383057
4260,73.750351
4261,74.120125
4262,74.492355
4263,74.867035
4264,75.244156
4265,75.623703
4266,76.005669
4267,76.390030
4268,76.776772
4269,77.165901
4270,77.557388
4271,77.951225
4272,78.347404
4273,78.745903
4274,79.146713
4275,79.549828
4276,79.955223
4277,80.362892
4278,80.772827
4279,81.184998
4280,81.599411
4281,82.016037
4282,82.434868
4283,82.855896
4284,83.279099
4285,83.704468
4286,84.131989
4287,84.561646
4288,84.993423
4289,85.427315
4290,85.863304
4291,86.301369
4292,86.741501
4293,87.183685
4294,87.627907
4295,88.074158
4296,88.522415
4297,88.972664
4298,89.424896
4299,89.879089
4300,90.335236
4301,90.793320
4302,91.253326
4303,91.715233
4304,92.179039
4305,92.644714
4306,93.112251
4307,93.581635
4308,94.052849
4309,94.525879
4310,95.000710
4311,95.477325
4312,95.955704
4313,96.435844
4314,96.917717
4315,97.401314
4316,97.886620
4317,98.373611
4318,98.862282
4319,99.352615
4320,99.844582
4321,100.338181
4322,100.833397
4323,101.330200
4324,101.828583
4325,102.328537
4326,102.830032
4327,103.333054
4328,103.837593
4329,104.343628
4330,104.851151
4331,105.360130
4332,105.870567
4333,106.382431
4334,106.895706
4335,107.410385
4336,107.926445
4337,108.443871
4338,108.962646
4339,109.482750
4340,110.004166
4341,110.526886
4342,111.050880
4343,111.576141
4344,112.102646
4345,112.630386
4346,113.159340
4347,113.689484
4348,114.220802
4349,114.753288
4350,115.286919
4351,115.821671
4352,116.357536
4353,116.894493
4354,117.432518
4355,117.971603
4356,118.511726
4357,119.052879
4358,119.595024
4359,120.138161
4360,120.682274
4361,121.227325
4362,121.773315
4363,122.320221
4364,122.868027
4365,123.416718
4366,123.966263
4367,124.516655
4368,125.067871
4369,125.619904
4370,126.172722
4371,126.726311
4372,127.280663
4373,127.835747
4374,128.391556
4375,128.948059
4376,129.505234
4377,130.063095
4378,130.621597
4379,131.180725
4380,131.740463
4381,132.300797
4382,132.861694
4383,133.423157
4384,133.985153
4385,134.547684
4386,135.110703
4387,135.674210
4388,136.238174
4389,136.802582
4390,137.367432
4391,137.932678
4392,138.498322
4393,139.064346
4394,139.630722
4395,140.197433
4396,140.764450
4397,141.331787
4398,141.899384
4399,142.467255
4400,143.035370
4401,143.603714
4402,144.172272
4403,144.740997
4404,145.309906
4405,145.878967
4406,146.448166
4407,147.017471
4408,147.586884
4409,148.156372
4410,148.725906
4411,149.295502
4412,149.865112
4413,150.434723
4414,151.004318
4415,151.573883
4416,152.143402
4417,152.712845
4418,153.282196
4419,153.851456
4420,154.420578
4421,154.989563
4422,155.558380
4423,156.127029
4424,156.695465
4425,157.263687
4426,157.831680
4427,158.399414
4428,158.966873
4429,159.534042
4430,160.100906
4431,160.667450
4432,161.233627
4433,161.799454
4434,162.364899
4435,162.929932
4436,163.494553
4437,164.058746
4438,164.622467
4439,165.185715
4440,165.748474
4441,166.310730
4442,166.872452
4443,167.433609
4444,167.994217
4445,168.554245
4446,169.113663
4447,169.672470
4448,170.230621
4449,170.788132
4450,171.344955
4451,171.901093
4452,172.456528
4453,173.011230
4454,173.565170
4455,174.118362
4456,174.670761
4457,175.222366
4458,175.773163
4459,176.323105
4460,176.872208
4461,177.420425
4462,177.967758
4463,178.514191
4464,179.059692
4465,179.604248
4466,180.147842
4467,180.690460
4468,181.232086
4469,181.772705
4470,182.312286
4471,182.850815
4472,183.388275
4473,183.924667
4474,184.459946
4475,184.994110
4476,185.527130
4477,186.059006
4478,186.589722
4479,187.119232
4480,187.647552
4481,188.174637
4482,188.700500
4483,189.225098
4484,189.748413
4485,190.270462
4486,190.791183
4487,191.310593
4488,191.828659
4489,192.345367
4490,192.860703
4491,193.374634
4492,193.887177
4493,194.398285
4494,194.907959
4495,195.416168
4496,195.922913
4497,196.428162
4498,196.931915
4499,197.434128
4500,197.934814
4501,198.433945
4502,198.931503
4503,199.427475
4504,199.921829
4505,200.414581
4506,200.905685
4507,201.395142
4508,201.882935
4509,202.369034
4510,202.853455
4511,203.336136
4512,203.817108
4513,204.296310
4514,204.773773
4515,205.249451
4516,205.723328
4517,206.195404
4518,206.665665
4519,207.134079
4520,207.600632
4521,208.065323
4522,208.528137
4523,208.989044
4524,209.448044
4525,209.905106
4526,210.360229
4527,210.813385
4528,211.264587
4529,211.713791
4530,212.160980
4531,212.606171
4532,213.049316
4533,213.490433
4534,213.929474
4535,214.366440
4536,214.801331
4537,215.234116
4538,215.664780
4539,216.093307
4540,216.519699
4541,216.943939
4542,217.365997
4543,217.785858
4544,218.203537
4545,218.619003
4546,219.032242
4547,219.443237
4548,219.851974
4549,220.258453
4550,220.662643
4551,221.064545
4552,221.464142
4553,221.861420
4554,222.256363
4555,222.648972
4556,223.039215
4557,223.427094
4558,223.812592
4559,224.195679
4560,224.576370
4561,224.954651
4562,225.330490
4563,225.703888
4564,226.074814
4565,226.443298
4566,226.809280
4567,227.172775
4568,227.533768
4569,227.892258
4570,228.248199
4571,228.601624
4572,228.952484
4573,229.300781
4574,229.646500
4575,229.989655
4576,230.330200
4577,230.668137
4578,231.003464
4579,231.336151
4580,231.666214
4581,231.993622
4582,232.318375
4583,232.640442
4584,232.959839
4585,233.276535
4586,233.590546
4587,233.901825
4588,234.210403
4589,234.516235
4590,234.819321
4591,235.119659
4592,235.417236
4593,235.712051
4594,236.004074
4595,236.293304
4596,236.579742
4597,236.863373
4598,237.144180
4599,237.422150
4600,237.697296
4601,237.969604
4602,238.239044
4603,238.505615
4604,238.769333
4605,239.030167
4606,239.288101
4607,239.543152
4608,239.795288
4609,240.044510
4610,240.290817
4611,240.534180
4612,240.774612
4613,241.012115
4614,241.246643
4615,241.478226
4616,241.706833
4617,241.932465
4618,242.155121
4619,242.374771
4620,242.591446
4621,242.805099
4622,243.015747
4623,243.223373
4624,243.427979
4625,243.629562
4626,243.828094
4627,244.023590
4628,244.216019
4629,244.405411
4630,244.591736
4631,244.774979
4632,244.955154
4633,245.132263
4634,245.306259
4635,245.477188
4636,245.645004
4637,245.809723
4638,245.971329
4639,246.129822
4640,246.285187
4641,246.437439
4642,246.586563
4643,246.732544
4644,246.875397
4645,247.015106
4646,247.151657
4647,247.285065
4648,247.415314
4649,247.542404
4650,247.666321
4651,247.787079
4652,247.904663
4653,248.019073
4654,248.130295
4655,248.238342
4656,248.343185
4657,248.444855
4658,248.543320
4659,248.638596
4660,248.730667
4661,248.819534
4662,248.905197
4663,248.987640
4664,249.066879
4665,249.142914
4666,249.215714
4667,249.285309
4668,249.351669
4669,249.414825
4670,249.474747
4671,249.531433
4672,249.584900
4673,249.635132
4674,249.682129
4675,249.725891
4676,249.766418
4677,249.803711
4678,249.837769
4679,249.868576
4680,249.896149
4681,249.920486
4682,249.941574
4683,249.959412
4684,249.974030
4685,249.985382
4686,249.993500
4687,249.998367
4688,250.000000
4689,249.998383
4690,249.993515
4691,249.985413
4692,249.974060
4693,249.959473
4694,249.941635
4695,249.920547
4696,249.896225
4697,249.868668
4698,249.837860
4699,249.803818
4700,249.766541
4701,249.726028
4702,249.682266
4703,249.635284
4704,249.585068
4705,249.531616
4706,249.474930
4707,249.415024
4708,249.351883
4709,249.285522
4710,249.215942
4711,249.143143
4712,249.067139
4713,248.987900
4714,248.905457
4715,248.819809
4716,248.730957
4717,248.638901
4718,248.543640
4719,248.445175
4720,248.343521
4721,248.238678
4722,248.130646
4723,248.019440
4724,247.905045
4725,247.787476
4726,247.666718
4727,247.542816
4728,247.415726
4729,247.285492
4730,247.152100
4731,247.015549
4732,246.875854
4733,246.733017
4734,246.587036
4735,246.437927
4736,246.285690
4737,246.130325
4738,245.971848
4739,245.810242
4740,245.645538
4741,245.477722
4742,245.306824
4743,245.132828
4744,244.955734
4745,244.775574
4746,244.592331
4747,244.406021
4748,244.216644
4749,244.024216
4750,243.828735
4751,243.630203
4752,243.428635
4753,243.224045
4754,243.016418
4755,242.805786
4756,242.592133
4757,242.375488
4758,242.155838
4759,241.933197
4760,241.707565
4761,241.478973
4762,241.247406
4763,241.012878
4764,240.775391
4765,240.534958
4766,240.291595
4767,240.045303
4768,239.796097
4769,239.543961
4770,239.288925
4771,239.031006
4772,238.770172
4773,238.506485
4774,238.239914
4775,237.970474
4776,237.698181
4777,237.423050
4778,237.145081
4779,236.864273
4780,236.580658
4781,236.294235
4782,236.005005
4783,235.712997
4784,235.418198
4785,235.120636
4786,234.820297
4787,234.517212
4788,234.211395
4789,233.902832
4790,233.591553
4791,233.277557
4792,232.960861
4793,232.641479
4794,232.319412
4795,231.994675
4796,231.667282
4797,231.337234
4798,231.004547
4799,230.669220
4800,230.331299
4801,229.990753
4802,229.647614
4803,229.301895
4804,228.953613
4805,228.602753
4806,228.249344
4807,227.893402
4808,227.534943
4809,227.173950
4810,226.810455
4811,226.444473
4812,226.076019
4813,225.705093
4814,225.331696
4815,224.955872
4816,224.577606
4817,224.196915
4818,223.813828
4819,223.428345
4820,223.040482
4821,222.650238
4822,222.257645
4823,221.862701
4824,221.465439
4825,221.065842
4826,220.663940
4827,220.259766
4828,219.853287
4829,219.444550
4830,219.033569
4831,218.620346
4832,218.204880
4833,217.787216
4834,217.367355
4835,216.945297
4836,216.521072
4837,216.094696
4838,215.666168
4839,215.235504
4840,214.802734
4841,214.367859
4842,213.930893
4843,213.491852
4844,213.050751
4845,212.607605
4846,212.162430
4847,211.715240
4848,211.266037
4849,210.814850
4850,210.361694
4851,209.906586
4852,209.449524
4853,208.990540
4854,208.529633
4855,208.066833
4856,207.602142
4857,207.135590
4858,206.667175
4859,206.196930
4860,205.724869
4861,205.250992
4862,204.775314
4863,204.297867
4864,203.818649
4865,203.337692
4866,202.855011
4867,202.370605
4868,201.884506
4869,201.396729
4870,200.907272
4871,200.416168
4872,199.923431
4873,199.429062
4874,198.933105
4875,198.435562
4876,197.936432
4877,197.435760
4878,196.933533
4879,196.429794
4880,195.924545
4881,195.417816
4882,194.909607
4883,194.399933
4884,193.888824
4885,193.376297
4886,192.862366
4887,192.347031
4888,191.830322
4889,191.312271
4890,190.792862
4891,190.272141
4892,189.750107
4893,189.226791
4894,188.702194
4895,188.176346
4896,187.649261
4897,187.120941
4898,186.591431
4899,186.060730
4900,185.528854
4901,184.995834
4902,184.461670
4903,183.926392
4904,183.390015
4905,182.852554
4906,182.314026
4907,181.774445
4908,181.233841
4909,180.692215
4910,180.149597
4911,179.606003
4912,179.061447
4913,178.515961
4914,177.969528
4915,177.422195
4916,176.873978
4917,176.324890
4918,175.774933
4919,175.224152
4920,174.672546
4921,174.120148
4922,173.566971
4923,173.013016
4924,172.458313
4925,171.902893
4926,171.346756
4927,170.789932
4928,170.232422
4929,169.674271
4930,169.115479
4931,168.556061
4932,167.996033
4933,167.435425
4934,166.874268
4935,166.312546
4936,165.750290
4937,165.187546
4938,164.624283
4939,164.060562
4940,163.496384
4941,162.931763
4942,162.366730
4943,161.801285
4944,161.235458
4945,160.669281
4946,160.102737
4947,159.535889
4948,158.968719
4949,158.401245
4950,157.833511
4951,157.265533
4952,156.697311
4953,156.128860
4954,155.560226
4955,154.991409
4956,154.422424
4957,153.853302
4958,153.284042
4959,152.714691
4960,152.145248
4961,151.575729
4962,151.006165
4963,150.436554
4964,149.866943
4965,149.297333
4966,148.727753
4967,148.158203
4968,147.588730
4969,147.019318
4970,146.450012
4971,145.880814
4972,145.311752
4973,144.742844
4974,144.174103
4975,143.605560
4976,143.037216
4977,142.469101
4978,141.901230
4979,141.333618
4980,140.766281
4981,140.199265
4982,139.632553
4983,139.066177
4984,138.500153
4985,137.934509
4986,137.369263
4987,136.804413
4988,136.239990
4989,135.676025
4990,135.112518
4991,134.549500
4992,133.986984
4993,133.424973
4994,132.863510
4995,132.302612
4996,131.742279
4997,131.182526
4998,130.623398
4999,130.064896
5000,129.507050
5001,128.949860
5002,128.393341
5003,127.837540
5004,127.282455
5005,126.728104
5006,126.174507
5007,125.621689
5008,125.069656
5009,124.518433
5010,123.968040
5011,123.418488
5012,122.869804
5013,122.321999
5014,121.775085
5015,121.229088
5016,120.684029
5017,120.139923
5018,119.596779
5019,119.054626
5020,118.513481
5021,117.973351
5022,117.434258
5023,116.896233
5024,116.359268
5025,115.823402
5026,115.288643
5027,114.755013
5028,114.222527
5029,113.691200
5030,113.161049
5031,112.632095
5032,112.104355
5033,111.577843
5034,111.052574
5035,110.528572
5036,110.005852
5037,109.484428
5038,108.964325
5039,108.445549
5040,107.928116
5041,107.412056
5042,106.897369
5043,106.384087
5044,105.872215
5045,105.361786
5046,104.852791
5047,104.345268
5048,103.839226
5049,103.334686
5050,102.831650
5051,102.330154
5052,101.830200
5053,101.331810
5054,100.834999
5055,100.339783
5056,99.846176
5057,99.354202
5058,98.863869
5059,98.375191
5060,97.888191
5061,97.402885
5062,96.919281
5063,96.437401
5064,95.957260
5065,95.478867
5066,95.002251
5067,94.527412
5068,94.054375
5069,93.583153
5070,93.113770
5071,92.646225
5072,92.180542
5073,91.716728
5074,91.254814
5075,90.794807
5076,90.336716
5077,89.880562
5078,89.426361
5079,88.974121
5080,88.523865
5081,88.075600
5082,87.629349
5083,87.185120
5084,86.742928
5085,86.302788
5086,85.864716
5087,85.428726
5088,84.994827
5089,84.563042
5090,84.133377
5091,83.705849
5092,83.280472
5093,82.857262
5094,82.436226
5095,82.017387
5096,81.600754
5097,81.186333
5098,80.774155
5099,80.364220
5100,79.956535
5101,79.551132
5102,79.148018
5103,78.747192
5104,78.348686
5105,77.952507
5106,77.558655
5107,77.167160
5108,76.778030
5109,76.391273
5110,76.006905
5111,75.624939
5112,75.245384
5113,74.868256
5114,74.493561
5115,74.121323
5116,73.751541
5117,73.384239
5118,73.019417
5119,72.657097
5120,72.297287
5121,71.939995
5122,71.585236
5123,71.233025
5124,70.883362
5125,70.536270
5126,70.191757
5127,69.849831
5128,69.510513
5129,69.173798
5130,68.839714
5131,68.508255
5132,68.179443
5133,67.853287
5134,67.529793
5135,67.208977
5136,66.890846
5137,66.575417
5138,66.262688
5139,65.952682
5140,65.645401
5141,65.340851
5142,65.039055
5143,64.740013
5144,64.443741
5145,64.150238
5146,63.859524
5147,63.571606
5148,63.286491
5149,63.004189
5150,62.724709
5151,62.448063
5152,62.174255
5153,61.903301
5154,61.635201
5155,61.369972
5156,61.107616
5157,60.848145
5158,60.591564
5159,60.337887
5160,60.087120
5161,59.839268
5162,59.594341
5163,59.352348
5164,59.113300
5165,58.877197
5166,58.644051
5167,58.413868
5168,58.186657
5169,57.962425
5170,57.741180
5171,57.522930
5172,57.307678
5173,57.095436
5174,56.886208
5175,56.680000
5176,56.476818
5177,56.276672
5178,56.079567
5179,55.885509
5180,55.694508
5181,55.506561
5182,55.321686
5183,55.139877
5184,54.961151
5185,54.785507
5186,54.612949
5187,54.443489
5188,54.277130
5189,54.113876
5190,53.953732
5191,53.796707
5192,53.642799
5193,53.492023
5194,53.344376
5195,53.199863
5196,53.058491
5197,52.920269
5198,52.785191
5199,52.653271
5200,52.524509
5201,52.398907
5202,52.276474
5203,52.157211
5204,52.041122
5205,51.928215
5206,51.818485
5207,51.711945
5208,51.608593
5209,51.508430
5210,51.411465
5211,51.317699
5212,51.227135
5213,51.139778
5214,51.055626
5215,50.974682
5216,50.896954
5217,50.822441
5218,50.751148
5219,50.683071
5220,50.618221
5221,50.556591
5222,50.498192
5223,50.443016
5224,50.391075
5225,50.342365
5226,50.296886
5227,50.254646
5228,50.215637
5229,50.179871
5230,50.147339
5231,50.118050
5232,50.092003
5233,50.069195
5234,50.049629
5235,50.033306
5236,50.020229
5237,50.010395
5238,50.003803
5239,50.000458
5240,50.000355
5241,50.003498
5242,50.009888
5243,50.019520
5244,50.032394
5245,50.048515
5246,50.067879
5247,50.090485
5248,50.116329
5249,50.145416
5250,50.177746
5251,50.213310
5252,50.252113
5253,50.294155
5254,50.339432
5255,50.387939
5256,50.439678
5257,50.494652
5258,50.552853
5259,50.614277
5260,50.678928
5261,50.746803
5262,50.817898
5263,50.892208
5264,50.969738
5265,51.050476
5266,51.134430
5267,51.221588
5268,51.311951
5269,51.405518
5270,51.502285
5271,51.602245
5272,51.705399
5273,51.811741
5274,51.921268
5275,52.033981
5276,52.149872
5277,52.268936
5278,52.391171
5279,52.516571
5280,52.645138
5281,52.776863
5282,52.911739
5283,53.049770
5284,53.190945
5285,53.335258
5286,53.482712
5287,53.633297
5288,53.787006
5289,53.943836
5290,54.103786
5291,54.266846
5292,54.433014
5293,54.602280
5294,54.774643
5295,54.950092
5296,55.128628
5297,55.310242
5298,55.494930
5299,55.682682
5300,55.873493
5301,56.067364
5302,56.264278
5303,56.464233
5304,56.667225
5305,56.873241
5306,57.082283
5307,57.294338
5308,57.509403
5309,57.727467
5310,57.948524
5311,58.172569
5312,58.399593
5313,58.629593
5314,58.862553
5315,59.098469
5316,59.337337
5317,59.579147
5318,59.823891
5319,60.071560
5320,60.322144
5321,60.575642
5322,60.832039
5323,61.091331
5324,61.353504
5325,61.618557
5326,61.886478
5327,62.157257
5328,62.430885
5329,62.707355
5330,62.986656
5331,63.268780
5332,63.553722
5333,63.841465
5334,64.132004
5335,64.425331
5336,64.721436
5337,65.020302
5338,65.321930
5339,65.626305
5340,65.933418
5341,66.243256
5342,66.555809
5343,66.871078
5344,67.189034
5345,67.509682
5346,67.833008
5347,68.159004
5348,68.487648
5349,68.818939
5350,69.152863
5351,69.489410
5352,69.828575
5353,70.170334
5354,70.514687
5355,70.861618
5356,71.211113
5357,71.563171
5358,71.917770
5359,72.274902
5360,72.634560
5361,72.996719
5362,73.361389
5363,73.728539
5364,74.098160
5365,74.470253
5366,74.844788
5367,75.221764
5368,75.601166
5369,75.982986
5370,76.367203
5371,76.753815
